"COUNTRY.ID","COUNTRY","INDICATOR.ID","INDICATOR","FREQUENCY.ID","FREQUENCY","TIME_PERIOD","OBS_VALUE","SCALE.ID","SCALE"
"SUR","Suriname","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2010","-0.414","",""
"SUR","Suriname","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2011","1.808","",""
"SUR","Suriname","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2012","-2.731","",""
"SUR","Suriname","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2013","-4.38","",""
"SUR","Suriname","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2014","-5.586","",""
"SUR","Suriname","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2015","-7.48","",""
"SUR","Suriname","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2016","-8.013","",""
"SUR","Suriname","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2017","-6.017","",""
"SUR","Suriname","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2018","-5.023","",""
"SUR","Suriname","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2019","-21.484","",""
"SUR","Suriname","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2020","-10.723","",""
"SUR","Suriname","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2021","-5.779","",""
"SUR","Suriname","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2022","-2.979","",""
"SUR","Suriname","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2023","0.337","",""
"SUR","Suriname","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2024","1.143","",""
"SUR","Suriname","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2025","1.138","",""
"SUR","Suriname","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2026","0.968","",""
"CYP","Cyprus","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2000","-1.528","0","Units"
"CYP","Cyprus","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2001","-1.320","0","Units"
"CYP","Cyprus","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2002","-2.928","0","Units"
"CYP","Cyprus","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2003","-4.888","0","Units"
"CYP","Cyprus","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2004","-3.315","0","Units"
"CYP","Cyprus","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2005","-2.592","0","Units"
"CYP","Cyprus","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2006","-3.171","0","Units"
"CYP","Cyprus","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2007","-2.753","0","Units"
"CYP","Cyprus","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2008","-3.311","0","Units"
"CYP","Cyprus","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2009","-5.703","0","Units"
"CYP","Cyprus","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2010","-5.762","0","Units"
"CYP","Cyprus","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2011","-5.271","0","Units"
"CYP","Cyprus","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2012","-4.255","0","Units"
"CYP","Cyprus","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2013","-2.109","0","Units"
"CYP","Cyprus","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2014","-4.064","0","Units"
"CYP","Cyprus","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2015","2.949","0","Units"
"CYP","Cyprus","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2016","1.698","0","Units"
"CYP","Cyprus","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2017","1.922","0","Units"
"CYP","Cyprus","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2018","2.443","0","Units"
"CYP","Cyprus","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2019","0.304","0","Units"
"CYP","Cyprus","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2020","-2.647","0","Units"
"CYP","Cyprus","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2021","-1.621","0","Units"
"CYP","Cyprus","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2022","1.498","0","Units"
"CYP","Cyprus","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2023","1.028","0","Units"
"CYP","Cyprus","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2024","3.091","0","Units"
"CYP","Cyprus","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2025","2.491","0","Units"
"CYP","Cyprus","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2026","2.327","0","Units"
"ISR","Israel","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2000","-3.246","",""
"ISR","Israel","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2001","-4.908","",""
"ISR","Israel","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2002","-7.207","",""
"ISR","Israel","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2003","-3.144","",""
"ISR","Israel","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2004","-1.999","",""
"ISR","Israel","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2005","-1.608","",""
"ISR","Israel","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2006","-0.542","",""
"ISR","Israel","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2007","-0.998","",""
"ISR","Israel","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2008","-3.831","",""
"ISR","Israel","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2009","-5.814","",""
"ISR","Israel","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2010","-3.675","",""
"ISR","Israel","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2011","-4.026","",""
"ISR","Israel","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2012","-4.52","",""
"ISR","Israel","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2013","-4.245","",""
"ISR","Israel","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2014","-2.456","",""
"ISR","Israel","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2015","-0.831","",""
"ISR","Israel","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2016","-2.161","",""
"ISR","Israel","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2017","-2.463","",""
"ISR","Israel","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2018","-3.813","",""
"ISR","Israel","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2019","-3.975","",""
"ISR","Israel","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2020","-8.256","",""
"ISR","Israel","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2021","-3.402","",""
"ISR","Israel","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2022","-0.59","",""
"ISR","Israel","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2023","-5.586","",""
"ISR","Israel","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2024","-8.439","",""
"ISR","Israel","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2025","-6.582","",""
"ISR","Israel","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2026","-5.825","",""
"JOR","Jordan","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2000","-1.538","",""
"JOR","Jordan","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2001","-1.474","",""
"JOR","Jordan","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2002","-3.609","",""
"JOR","Jordan","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2003","-1.402","",""
"JOR","Jordan","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2004","-0.415","",""
"JOR","Jordan","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2005","-6.217","",""
"JOR","Jordan","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2006","-5.349","",""
"JOR","Jordan","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2007","-6.699","",""
"JOR","Jordan","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2008","-6.253","",""
"JOR","Jordan","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2009","-11.14","",""
"JOR","Jordan","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2010","-6.592","",""
"JOR","Jordan","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2011","-7.371","",""
"JOR","Jordan","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2012","-8.506","",""
"JOR","Jordan","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2013","-11.195","",""
"JOR","Jordan","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2014","-9.919","",""
"JOR","Jordan","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2015","-4.048","",""
"JOR","Jordan","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2016","-3.253","",""
"JOR","Jordan","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2017","-2.425","",""
"JOR","Jordan","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2018","-2.189","",""
"JOR","Jordan","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2019","-3.607","",""
"JOR","Jordan","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2020","-6.362","",""
"JOR","Jordan","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2021","-4.853","",""
"JOR","Jordan","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2022","-5.85","",""
"JOR","Jordan","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2023","-6.299","",""
"JOR","Jordan","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2024","-6.67","",""
"JOR","Jordan","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2025","-6.936","",""
"JOR","Jordan","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2026","-6.024","",""
"EGY","Egypt, Arab Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2006","-8.695","0","Units"
"EGY","Egypt, Arab Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2007","-7.201","0","Units"
"EGY","Egypt, Arab Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2008","-7.889","0","Units"
"EGY","Egypt, Arab Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2009","-7.062","0","Units"
"EGY","Egypt, Arab Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2010","-8.585","0","Units"
"EGY","Egypt, Arab Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2011","-9.642","0","Units"
"EGY","Egypt, Arab Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2012","-9.396","0","Units"
"EGY","Egypt, Arab Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2013","-12.505","0","Units"
"EGY","Egypt, Arab Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2014","-11.000","0","Units"
"EGY","Egypt, Arab Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2015","-10.399","0","Units"
"EGY","Egypt, Arab Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2016","-11.797","0","Units"
"EGY","Egypt, Arab Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2017","-9.996","0","Units"
"EGY","Egypt, Arab Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2018","-8.935","0","Units"
"EGY","Egypt, Arab Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2019","-7.381","0","Units"
"EGY","Egypt, Arab Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2020","-7.446","0","Units"
"EGY","Egypt, Arab Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2021","-7.240","0","Units"
"EGY","Egypt, Arab Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2022","-5.743","0","Units"
"EGY","Egypt, Arab Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2023","-5.768","0","Units"
"EGY","Egypt, Arab Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2024","-7.194","0","Units"
"EGY","Egypt, Arab Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2025","-12.361","0","Units"
"EGY","Egypt, Arab Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2026","-10.679","0","Units"
"LBN","Lebanon","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2004","-14.06","",""
"LBN","Lebanon","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2005","-15.753","",""
"LBN","Lebanon","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2006","-20.015","",""
"LBN","Lebanon","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2007","-18.625","",""
"LBN","Lebanon","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2008","-16.354","",""
"LBN","Lebanon","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2009","-14.662","",""
"LBN","Lebanon","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2010","-11.931","",""
"LBN","Lebanon","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2011","-11.518","",""
"LBN","Lebanon","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2012","-13.511","",""
"LBN","Lebanon","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2013","-13.347","",""
"LBN","Lebanon","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2014","-12.152","",""
"LBN","Lebanon","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2015","-11.601","",""
"LBN","Lebanon","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2016","-13.813","",""
"LBN","Lebanon","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2017","-12.637","",""
"LBN","Lebanon","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2018","-17.238","",""
"LBN","Lebanon","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2019","-16.961","",""
"LBN","Lebanon","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2020","-8.112","",""
"LBN","Lebanon","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2021","-3.147","",""
"LBN","Lebanon","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2022","-10.536","",""
"LBN","Lebanon","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2023","-5.741","",""
"LBN","Lebanon","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2024","-4.178","",""
"IND","India","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2000","-8.469","",""
"IND","India","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2001","-10.982","",""
"IND","India","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2002","-10.381","",""
"IND","India","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2003","-11.086","",""
"IND","India","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2004","-8.933","",""
"IND","India","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2005","-7.478","",""
"IND","India","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2006","-6.588","",""
"IND","India","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2007","-5.213","",""
"IND","India","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2008","-8.744","",""
"IND","India","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2009","-9.459","",""
"IND","India","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2010","-9.228","",""
"IND","India","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2011","-8.619","",""
"IND","India","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2012","-7.445","",""
"IND","India","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2013","-6.749","",""
"IND","India","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2014","-6.886","",""
"IND","India","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2015","-7.201","",""
"IND","India","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2016","-7.389","",""
"IND","India","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2017","-6.061","",""
"IND","India","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2018","-6.487","",""
"IND","India","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2019","-7.16","",""
"IND","India","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2020","-7.596","",""
"IND","India","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2021","-7.713","",""
"IND","India","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2022","-8.164","",""
"IND","India","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2023","-7.415","",""
"IND","India","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2024","-7.907","",""
"IND","India","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2025","-7.147","",""
"IND","India","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2026","-7.098","",""
"HKG","Hong Kong Special Administrative Region, People's Republic of China","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2000","-1.366","0","Units"
"HKG","Hong Kong Special Administrative Region, People's Republic of China","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2001","-4.879","0","Units"
"HKG","Hong Kong Special Administrative Region, People's Republic of China","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2002","-4.162","0","Units"
"HKG","Hong Kong Special Administrative Region, People's Republic of China","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2003","-1.990","0","Units"
"HKG","Hong Kong Special Administrative Region, People's Republic of China","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2004","-0.145","0","Units"
"HKG","Hong Kong Special Administrative Region, People's Republic of China","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2005","0.667","0","Units"
"HKG","Hong Kong Special Administrative Region, People's Republic of China","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2006","3.325","0","Units"
"HKG","Hong Kong Special Administrative Region, People's Republic of China","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2007","6.196","0","Units"
"HKG","Hong Kong Special Administrative Region, People's Republic of China","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2008","-0.417","0","Units"
"HKG","Hong Kong Special Administrative Region, People's Republic of China","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2009","2.935","0","Units"
"HKG","Hong Kong Special Administrative Region, People's Republic of China","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2010","4.343","0","Units"
"HKG","Hong Kong Special Administrative Region, People's Republic of China","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2011","3.399","0","Units"
"HKG","Hong Kong Special Administrative Region, People's Republic of China","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2012","3.234","0","Units"
"HKG","Hong Kong Special Administrative Region, People's Republic of China","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2013","1.013","0","Units"
"HKG","Hong Kong Special Administrative Region, People's Republic of China","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2014","3.589","0","Units"
"HKG","Hong Kong Special Administrative Region, People's Republic of China","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2015","0.677","0","Units"
"HKG","Hong Kong Special Administrative Region, People's Republic of China","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2016","4.690","0","Units"
"HKG","Hong Kong Special Administrative Region, People's Republic of China","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2017","5.466","0","Units"
"HKG","Hong Kong Special Administrative Region, People's Republic of China","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2018","2.329","0","Units"
"HKG","Hong Kong Special Administrative Region, People's Republic of China","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2019","0.319","0","Units"
"HKG","Hong Kong Special Administrative Region, People's Republic of China","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2020","-5.557","0","Units"
"HKG","Hong Kong Special Administrative Region, People's Republic of China","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2021","0.941","0","Units"
"HKG","Hong Kong Special Administrative Region, People's Republic of China","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2022","-4.606","0","Units"
"HKG","Hong Kong Special Administrative Region, People's Republic of China","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2023","-4.549","0","Units"
"HKG","Hong Kong Special Administrative Region, People's Republic of China","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2024","-4.652","0","Units"
"HKG","Hong Kong Special Administrative Region, People's Republic of China","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2025","-3.734","0","Units"
"HKG","Hong Kong Special Administrative Region, People's Republic of China","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2026","-2.508","0","Units"
"TWN","Taiwan Province of China","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2000","-6.318","",""
"TWN","Taiwan Province of China","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2001","-4.976","",""
"TWN","Taiwan Province of China","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2002","-4.897","",""
"TWN","Taiwan Province of China","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2003","-3.884","",""
"TWN","Taiwan Province of China","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2004","-4.56","",""
"TWN","Taiwan Province of China","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2005","-2.502","",""
"TWN","Taiwan Province of China","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2006","-2.356","",""
"TWN","Taiwan Province of China","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2007","-2.86","",""
"TWN","Taiwan Province of China","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2008","-2.81","",""
"TWN","Taiwan Province of China","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2009","-5.15","",""
"TWN","Taiwan Province of China","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2010","-5.36","",""
"TWN","Taiwan Province of China","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2011","-4.307","",""
"TWN","Taiwan Province of China","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2012","-4.364","",""
"TWN","Taiwan Province of China","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2013","-3.164","",""
"TWN","Taiwan Province of China","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2014","-2.958","",""
"TWN","Taiwan Province of China","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2015","-1.78","",""
"TWN","Taiwan Province of China","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2016","-2.082","",""
"TWN","Taiwan Province of China","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2017","-1.977","",""
"TWN","Taiwan Province of China","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2018","-1.757","",""
"TWN","Taiwan Province of China","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2019","-1.602","",""
"TWN","Taiwan Province of China","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2020","-2.669","",""
"TWN","Taiwan Province of China","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2021","-2.308","",""
"TWN","Taiwan Province of China","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2022","-1.807","",""
"TWN","Taiwan Province of China","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2023","-2.263","",""
"TWN","Taiwan Province of China","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2024","-1.57","",""
"TWN","Taiwan Province of China","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2025","-0.548","",""
"TWN","Taiwan Province of China","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2026","-0.261","",""
"KOR","Korea, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2000","3.877","",""
"KOR","Korea, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2001","2.513","",""
"KOR","Korea, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2002","2.952","",""
"KOR","Korea, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2003","1.526","",""
"KOR","Korea, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2004","0.029","",""
"KOR","Korea, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2005","0.932","",""
"KOR","Korea, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2006","1.034","",""
"KOR","Korea, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2007","2.082","",""
"KOR","Korea, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2008","1.401","",""
"KOR","Korea, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2009","0.658","",""
"KOR","Korea, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2010","1.439","",""
"KOR","Korea, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2011","1.551","",""
"KOR","Korea, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2012","1.705","",""
"KOR","Korea, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2013","0.895","",""
"KOR","Korea, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2014","0.693","",""
"KOR","Korea, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2015","0.693","",""
"KOR","Korea, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2016","1.723","",""
"KOR","Korea, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2017","2.18","",""
"KOR","Korea, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2018","2.49","",""
"KOR","Korea, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2019","0.51","",""
"KOR","Korea, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2020","-1.436","",""
"KOR","Korea, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2021","0.079","",""
"KOR","Korea, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2022","-1.567","",""
"KOR","Korea, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2023","-0.617","",""
"KOR","Korea, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2024","-0.743","",""
"KOR","Korea, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2025","-1.23","",""
"KOR","Korea, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2026","-1.082","",""
"IDN","Indonesia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2004","0.041","",""
"IDN","Indonesia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2005","0.624","",""
"IDN","Indonesia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2006","0.581","",""
"IDN","Indonesia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2007","-0.963","",""
"IDN","Indonesia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2008","-0.281","",""
